files,language,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=1.88 s (743.3 files/s 110770.1 lines/s)"
989,Java,19915,28967,96670
352,XML,468,117,56020
28,Text,236,0,2968
6,Maven,42,12,1034
7,XSD,100,56,725
12,INI,0,0,422
1394,SUM,20761,29152,157839
