files,language,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=0.41 s (1195.2 files/s 224151.6 lines/s)"
396,C#,11155,6464,65514
11,YAML,336,137,2959
47,Markdown,145,2,1388
14,XML,12,54,1011
5,MSBuild script,26,14,999
2,INI,49,0,264
2,Text,41,0,156
3,Visual Studio Solution,3,3,125
2,PowerShell,11,8,104
1,C# Generated,8,23,41
1,Python,7,0,38
1,JSON,0,0,36
1,DOS Batch,0,0,12
486,SUM,11793,6705,72647
