files,language,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=7.88 s (483.4 files/s 93731.2 lines/s)"
3596,Java,74487,186043,425904
80,HTML,2287,766,15840
45,TeX,2265,1564,11614
26,XML,183,256,10663
11,XSLT,533,138,2528
7,Text,399,0,1483
1,Maven,1,15,701
5,Markdown,99,0,230
1,Perl,19,28,192
12,Properties,2,0,129
12,Bourne Shell,29,1,117
3,YAML,11,4,83
6,make,29,13,59
1,Bourne Again Shell,5,0,35
2,INI,0,0,24
1,CSS,1,0,7
1,Julia,0,0,5
3810,SUM,80350,188828,469614
