files,language,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=3.40 s (1826.6 files/s 173290.5 lines/s)"
5949,PHP,83488,42207,453845
177,JSON,5,0,4144
20,YAML,322,26,1690
2,XSD,12,25,409
5,Markdown,160,0,401
39,diff,45,380,390
4,XML,7,1,308
2,Bourne Shell,41,37,222
1,Puppet,26,6,192
1,make,17,0,126
1,INI,7,0,24
1,TOML,2,2,10
1,Dockerfile,4,6,3
1,Text,0,0,1
6204,SUM,84136,42690,461765
