files,language,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=3.85 s (672.8 files/s 80801.9 lines/s)"
1619,JavaScript,15133,21707,110600
616,Java,15475,22311,83297
312,HTML,3893,325,35908
1,Text,0,0,475
4,INI,0,0,389
1,Ant,43,12,352
6,Markdown,107,0,323
14,XML,0,0,296
1,Gradle,28,12,135
11,JSON,0,0,120
2,Bourne Shell,12,4,41
2,TypeScript,6,18,23
1,Properties,0,0,1
2590,SUM,34697,44389,231960
