files,language,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=0.48 s (700.2 files/s 90526.0 lines/s)"
179,Java,2735,2344,15611
74,Groovy,1333,1048,8979
1,HTML,1,0,3881
11,Markdown,412,0,1258
10,Python,257,130,1073
17,Gradle,147,205,730
5,Text,100,0,653
10,Bourne Shell,138,204,611
1,Perl,44,115,359
1,ANTLR Grammar,46,2,173
3,DOS Batch,46,4,146
1,Ruby,9,1,56
13,Properties,0,1,53
2,Dockerfile,11,25,52
4,Bourne Again Shell,8,6,41
1,make,0,0,3
333,SUM,5287,4085,33679
