files,language,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=2.41 s (875.0 files/s 71299.7 lines/s)"
2020,Java,19042,30077,114523
31,Markdown,883,121,3479
15,Maven,77,69,1257
15,Text,125,0,620
14,YAML,92,48,550
1,ANTLR Grammar,70,97,154
2,CSS,36,3,137
4,HTML,17,62,91
1,Python,16,3,78
2,SVG,0,0,49
4,Bourne Shell,26,16,39
2109,SUM,20384,30496,120977
